#dvd_title_id_f,title,release_date,award,label_id,sound_id,genre_id,rating_id,format_id
493,Blazing Saddles ,,,134,1,7,7,2
494,Bleeders ,,,112,1,13,7,2
495,Blithe Spirit ,,,55,1,7,4,2
496,Blondie,,,14,1,15,4,2
497,Blood for Dracula,,,56,1,13,4,8
498,Blood on the Sun ,,,71,1,6,4,2
499,Blood Oranges Chocolate,,,121,7,9,7,2
500,Bloodmoon (1997),,,48,1,2,7,2
501,Bloodsport 4,,,145,1,2,7,2
502,Bloodstone,,,112,1,2,6,2
503,"Bloodsucker Leads The Dance, The ",,,55,1,13,4,8
504,Bloodsucking Freaks: Special Edition ,,,122,1,13,4,2
505,Blown Away ,,,74,3,2,7,2
506,Blue Angels/The Ace Factor ,,,112,1,8,4,2
507,Blue Angels: Rolling in the Sky ,,,95,1,20,4,2
508,Blue Angels:Backstage Pass,,,95,7,20,4,4
509,Blue Lagoon: Special Edition (1980),,,24,7,9,7,2
510,Blue Oyster Cult: Live 1976 ,,,55,1,15,4,2
511,Blue Thunder ,,,24,1,2,7,2
512,Bluebeard:Edgar Ulmer Coll. #2 (1944),,,7,1,13,4,2
513,Blues Brothers 2000,,,127,4,7,6,8
514,Blues Brothers 2000: Special Edition ,,,127,4,7,6,8
515,Blues Brothers: Special Edition ,,,127,1,7,7,2
516,Blues Masters,,,55,1,15,4,2
517,"Blunt, The Fourth Man",,,34,1,9,4,2
518,Bo Diddley: 30th Anniversary of Rock & Roll All Star Jam ,,,95,1,15,4,2
519,Bob Dylan:Don't Look Back:Spec.Ed,,,88,1,15,4,2
520,Bob Hope:Hollywood's Brightest Star,,,112,3,8,4,2
521,"Bocelli, Andrea: Time for Romanza ",,,99,1,15,4,2
522,Body Armor ,,,112,1,2,7,2
523,Body Double ,,,24,1,21,7,2
524,Body Heat: Special Edition ,,,134,3,21,7,2
525,Body of Influence ,2010-01-01,,112,1,9,7,2
526,Body of Influence II ,,,112,1,20,4,2
527,Body Puzzle,,,55,1,13,4,4
528,Body Shot,,,55,1,21,7,4
529,Body Snatchers (1993),1999-11-22,,134,7,19,7,2
530,Body Strokes ,,,112,1,20,7,2
531,Bodyguard From Beijing ,,,139,1,11,4,2
532,"Bodyguard, The ",,,134,3,9,7,2
533,Boiling Point ,,,134,1,9,7,2
534,Boiling Point (1990),,,48,1,11,7,2
535,Bolshoi Ballet '67,,,113,1,20,4,2
536,Bonanza #1-5,,,68,1,6,4,2
537,Bonanza #1: Desert Justice,,,68,1,6,4,2
538,Bonanza #2: Badge Without Honor,,,68,1,6,4,2
539,Bonanza #3: The Last Viking,,,68,1,6,4,2
540,Bonanza #4: The Blood Line,,,68,1,6,4,2
541,Bonanza #5: Silent Thunder,,,68,1,6,4,2
542,Bonanza 2-Pack,,,68,1,6,4,2
543,Bonanza Double,,,68,1,6,4,2
544,Bonfire Of The Vanities,,,134,7,7,7,2
545,Bonnie and Clyde ,,,134,1,6,4,2
546,Boogeyman,,,11,1,13,7,2
547,Boogie Boy,,,117,1,21,7,2
548,Boogie Nights: Platinum Series ,,,87,3,9,7,8
549,Booty Call ,,,24,1,7,7,8
550,Born Bad,1999-11-22,,86,1,2,7,2
551,Born in East L.A. ,,,52,1,7,7,2
552,Born On The Fourth of July,,,127,4,9,7,8
553,Born To Win,,,34,1,9,7,2
554,Born To Win,,,129,1,9,7,2
555,"Bostonians, The ",,,130,1,9,4,2
556,Bottle Rocket,,,24,1,7,7,2
557,Bound & Gagged:A Love Story,,,55,1,7,7,4
558,Bound: Special Edition ,,,106,1,21,7,8
559,Bowfinger: Special Edition,,,127,2,7,6,8
560,"Bowie, David: Serious Moonlight ",,,95,1,15,4,2
561,Box of Moonlight ,,,121,1,7,7,8
562,Boxer,,,127,4,9,7,8
563,Boxer's Adventure,,,20,1,11,4,8
564,"Boxer, The: Special Edition ",,,127,1,9,7,2
565,"Boy and His Dog, A: Special Edition",,,55,1,19,7,8
566,Boyfriends & Girlfriends,,,48,1,11,5,2
567,Boys (1997),,,117,1,1,4,2
568,"Boys Club, The ",,,112,1,2,7,2
569,Boys From Brazil,,,13,1,21,7,2
570,Boys Life,,,55,1,20,4,4
571,Boys Life 2,,,55,1,20,4,4
572,Boys On The Side,,,134,1,9,7,2
573,Boys Town ,2010-01-01,,74,1,9,4,2
574,Boys Will Be Boys ,,,112,1,5,5,2
575,Boyz N the Hood ,,,24,1,9,7,2
576,Brain Damage: Special Edition,,,55,1,13,7,8
577,Brain Twisters,,,107,1,19,7,2
578,Brainstorm ,,,134,1,19,5,8
579,Bram Stoker's Dracula ,,,24,1,13,7,2
580,Bram Stoker's Shadowbuilder,,,117,1,13,7,2
581,Bram Stoker's The Mummy,,,112,1,13,4,2
582,Branded To Kill ,,,26,1,11,4,8
583,Brassed Off,,,16,1,7,7,8
584,Brave Frog,,,55,1,3,2,2
585,"Brave One, The ",,,65,1,9,4,2
586,Brazil ,,,127,1,19,7,8
587,Brazil: Special Edition,,,26,1,19,7,8
588,Break Up,,,16,7,21,7,8
589,Breakdown ,,,92,1,21,7,8
590,Breaker Morant ,,,48,1,9,4,8
591,Breakfast At Tiffany's,,,92,3,7,4,8
592,"Breakfast Club, The ",,,127,1,9,7,8
593,Breeders ,,,112,1,13,7,2
594,Brenda Starr,,,11,1,2,5,2
595,Brewsters Millions ,,,52,1,7,5,2
596,Bride of Chucky,,,127,3,13,7,8
597,Bride Of Frankenstein: Special Edition,,,127,7,13,4,2
598,Bride Of Re-Animator: Special Edition,,,95,7,13,7,4
599,Bride With White Hair 2 ,,,120,1,11,4,8
600,Bride With White Hair: Special Edition ,,,120,1,11,4,8
601,Bridge of San Luis Rey,,,55,1,9,4,2
602,"Bridge Too Far, A ",,,74,1,2,5,8
603,"Bridges of Madison County, The ",,,134,3,9,6,2
604,Brigadoon ,,,74,1,16,4,8
605,Bright Shining Lie ,,,53,1,9,7,2
606,Brighton Beach Memoirs ,,,55,1,7,6,2
607,Britney Spears,,,14,1,15,4,2
608,Britney Spears: Star Baby Scrapbook,,,83,1,15,4,2
609,Broadcast News,,,124,1,3,7,2
610,"Broadway at the Hollywood Bowl, Jerry Herman's ",,,72,1,20,4,2
611,Broadway Damage,1999-11-22,,138,1,7,7,8
612,Broken Arrow (1996),,,124,1,2,7,2
613,Broken Blossoms (Silent),,,55,1,9,4,2
614,"Bronson, Charles: Cabo Blanco/U.S. Marshall",,,28,1,9,7,2
615,"Bronson, Charles: Chino/Man With A Camera",,,28,1,23,5,2
616,"Bronx Tale, A ",,,53,1,9,7,8
617,Brother's Kiss,,,48,1,9,7,2
618,"Brother, Can You Spare A Dime?",,,55,1,8,4,4
619,"Brown, James: Body Heat ",,,95,1,15,4,2
620,Bruce Lee 2-Pack: Fists of Fury/Chinese Connection,,,68,1,2,7,2
621,"Bruce Lee 5 Pack: Chinese Connection/Fists of Fury, Game of Death, Return of the Dragon, Bruce Lee: The Legend",,,124,1,2,7,2
622,Bruce Lee Double: Fists of Fury/Chinese Connection,,,68,1,2,7,2
623,Bruckner:Sym. #8:Zubin Mehta,,,55,7,15,4,4
624,Bruckner:Sym. 8:Giulini,,,55,1,15,4,2
625,Brute Force ,,,55,1,9,4,2
626,Brute Man,,,55,1,21,7,2
627,Bubble,1999-11-08,,107,1,19,4,2
628,Bubblegum Crisis #1: Ep. 1-3,,,82,1,3,4,2
629,Bubblegum Crisis #1: Ep. 4-6,,,82,1,3,4,2
630,Bubblegum Crisis #1: Ep. 7-8,,,82,1,3,4,2
631,Buck Privates ,,,55,1,7,4,2
632,Buck Privates Come Home ,,,55,1,7,4,2
633,Buddy Holly Story: Special Edition,,,24,1,9,5,2
634,Buena Vista Social Club,,,13,1,15,2,2
635,Buffet Froid ,,,48,1,11,4,2
636,"Bug's Life, A",1999-11-22,,16,3,3,2,2
637,Bug's Life:Spec.Ed,1999-11-22,,16,3,3,2,8
638,Bugsy ,,,24,1,9,7,2
639,Bull Durham ,,,55,1,7,7,8
640,Bullet in the Head ,,,120,1,11,4,2
641,Bulletproof ,,,127,1,2,7,8
642,Bullets Over Broadway,,,16,1,7,7,8
643,Bullitt ,,,134,1,2,4,2
644,Bulworth,,,124,3,6,7,8
645,Bunin: Chopin & Debussy,,,95,3,15,4,2
646,Burbs,,,127,1,7,5,8
647,"Burdon, Eric & The New Animals: Live At The Coach House",,,95,1,15,4,2
648,Burglar,,,134,1,7,7,4
649,Bury Me In Niagara,,,112,1,7,4,2
650,Bustin’ Loose,,,52,1,7,7,2
651,Bye Bye Monkey,,,55,1,9,4,8
652,"Bye, Bye Birdie",,,24,3,16,2,2
653,"C'est La Vie, Mon Cheri ",,,120,1,11,4,2
654,Cabaret: Special Edition ,,,134,1,9,5,8
655,Cabinet of Dr. Caligari: Special Edition (silent) ,,,55,1,6,4,2
656,Cable Guy ,,,24,1,7,6,2
657,Caddyshack ,,,134,1,7,7,2
658,Caddyshack 2,,,134,1,7,5,2
659,Cadillac Ranch,,,48,1,2,7,2
660,"Caine Mutiny, The ",,,24,1,6,4,2
661,Caligula,1999-11-29,,55,3,9,4,8
662,Caligula ,1999-11-29,,55,7,9,7,8
663,Callie & Son,,,34,1,9,7,2
664,Camelot: Special Edition ,,,134,1,6,2,8
665,Camille 2000,,,55,1,9,4,8
666,Campus Comedy Classics: Special Edition,,,127,1,7,7,8
667,Can't Hardly Wait ,,,24,1,7,6,2
668,Can't You Hear The Wind Howl,,,48,1,20,4,2
669,"Candidate, The ",,,134,1,9,5,2
670,Candleshoe,,,11,1,5,2,2
671,Candyman ,,,24,1,13,7,2
672,Candyman 3:Day Of The Dead,,,13,3,13,7,2
673,Cannibal Woman In The Avocado Jungle of Death ,,,8,1,2,7,2
674,Cannibal! The Musical: Special Edition,2000-02-29,,122,1,7,7,2
675,Cannonball Adderley: Something Else,,,23,1,15,4,2
676,Cannonball Run 2,,,134,1,7,5,8
677,Canterbury Tales ,,,55,1,11,3,8
678,Canterville Ghost,,,55,1,7,4,2
679,Canyon Dreams/Desert/True North (Boxed Set) ,,,112,1,20,4,2
680,Canyon Dreams: Tangerine Dream ,,,112,1,20,4,2
681,Capitol Conspiracy,,,86,1,2,7,2
682,Capricorn One ,,,63,1,19,5,2
683,Captured,,,145,1,21,7,2
684,Car,,,11,3,13,5,2
685,Car Wash ,,,52,1,7,5,2
686,Cardiac Arrest,,,33,1,13,7,2
687,Career Opportunities ,,,127,1,7,6,8
688,Carla's Song,,,48,1,9,4,8
689,"Carlisle, Belinda : RunawayLive ",,,55,1,15,4,2
690,Carlito's Way ,,,127,1,2,7,8
691,Carmen McRae:Live,,,55,7,15,4,4
692,"Carmen, Baby",,,55,1,9,4,8
693,Carmen:Bizet:Covent Garden,,,55,1,15,4,4
694,Carnal Crimes,,,55,1,21,7,2
695,Carnal Knowledge,1999-12-06,,74,1,9,7,2
696,"Carnival of Souls, Wes Craven Presents ",2010-01-01,,121,1,13,7,8
697,Carolina Skeletons,,,55,1,21,4,2
698,Carols in the Caves ,,,17,1,15,4,2
699,Carousel,,,124,3,16,2,2
700,"Carpenter, Mary Chapin : Jubilee: Live at Wolf Trap ",,,115,3,15,4,4
701,Carrie ,,,74,3,13,7,8
702,Cartel,,,112,1,2,7,2
703,Cartier Affair/Bury Me In Niagara ,,,112,1,7,4,2
704,Cartoon Crazys,,,48,1,3,4,2
705,Cartoon Crazys 2 ,,,48,1,3,4,2
706,Cartoon Crazys 2-Pack:#1 & 2,,,48,3,3,4,2
707,Cartoon Crazys Christmas,,,48,1,5,4,2
708,Cartoon Crazys Goes To War,,,48,1,5,4,2
709,Cartoon Crazys Kids' All Time Favorites,,,48,3,3,4,2
710,Cartoon Crazys Sci-Fi,,,48,3,3,4,2
711,Cartoon Crazys:And The Envelope Please,,,48,3,3,4,2
712,Cartoon Crazys:Fairy Tales,,,48,3,3,4,2
713,Cartoons That Time Forgot: Van Beuren Studios ,,,55,1,3,4,2
714,Cartoons That Time Forgot:Ub Iwerks Coll. #1,,,55,1,3,4,2
715,Cartoons That Time Forgot:Ub Iwerks Coll. #2,,,55,1,3,4,2
716,Cary Grant Collector's Pack (Boxed Set),1999-11-22,,13,1,7,4,2
717,Cary Grant:His Girl Friday/Cary Grant On Film,,,28,1,7,4,2
718,Casablanca: Spec. Ed ,,1944,134,1,6,5,2
719,Casablanca:Collector's Ed.,1999-11-22,,25,7,9,4,2
720,Casino ,,,127,1,9,7,8
721,Casper the Friendly Ghost ,,,30,1,3,2,2
722,Cassandra Crossing,,,95,3,21,7,4
723,Casting Couch Cuties,,,67,1,20,4,2
724,Castle,,,16,3,7,7,8
725,Castle Freak ,,,50,1,13,7,2
726,Casual Sex? ,,,55,1,7,7,2
727,Cat & The Canary (1978),,,55,1,13,4,8
728,"Cat and the Canary, The (Silent) ",,,55,1,13,5,2
729,Cat City,,,55,1,3,4,2
730,Cat From Outer Space ,,,11,1,5,2,2
731,Cat on a Hot Tin Roof (1958),,,134,1,6,4,2
732,Cat on a Hot Tin Roof (1984) ,,,55,1,9,4,2
733,Cat People (1982) ,,,55,1,13,7,8
734,Catherine Deneuve 2-Pack:Umbrellas/Favorite Season,,,48,1,11,4,8
735,Cats,,,127,3,16,4,8
736,Caught Up ,,,13,1,21,7,2
737,Cause of Death,,,112,1,9,7,2
738,Cause of Death/Patriots (2-Pack),,,112,1,9,7,2
739,Celebrating Bird: The Triumph of Charlie Parker,,,95,1,15,4,2
740,Celebrities:Caught On Camera,,,40,1,20,4,2
741,Celebrity,,,16,1,7,7,8
742,Celebrity Deathmatch: Greatest Hits,,,115,7,7,4,4
743,Celtic Tides: A Musical Odyssey ,,,102,1,15,4,2
744,Central Station: Special Edition,,,24,1,11,5,8
745,Centre Stage ,,,120,1,11,4,2
746,Century of Science Fiction ,,,93,1,19,4,2
747,Chain Reaction ,,,138,1,20,4,2
748,Chains of Gold,,,117,1,2,7,2
749,Chairman of the Board ,,,121,1,7,6,2
750,Challenge Of Flight #1-2,,,47,1,8,4,2
751,"Chamber, The ",,,127,1,21,7,2
752,Champions,,,112,1,2,7,2
753,"Chan, Jackie: 5 Hard Hitting Movies",,,112,1,2,4,2
754,"Chan, Jackie: My Story ",,,120,1,20,4,2
755,Chances Are ,,,24,1,7,5,2
756,Changing Habits ,,,112,1,7,6,2
757,Changing Habits/Falling in Love (2-Pack),,,112,1,7,7,2
758,"Chapin, Harry: The Book of Chapin ",,,96,1,15,4,2
759,Chaplin ,,,63,1,9,6,8
760,Chaplin 2-Pack (Silent),,,68,1,7,4,2
761,Chaplin Double (Silent),,,68,1,7,4,2
762,Chaplin Marathon (Silent),,,28,1,7,4,2
763,Chaplin Mutuals #1 ,,,55,1,6,4,2
764,Chaplin Mutuals #2 ,,,55,1,6,4,2
765,Chaplin Mutuals #3 ,,,55,1,6,4,2
766,Chaplin’s Art of Comedy,,,55,1,7,4,2
767,Chaplin's Essanay Comedies #1 (Silent),,,55,1,7,4,4
768,Chaplin's Essanay Comedies #2 (Silent),,,55,1,7,4,4
769,Chaplin's Essanay Comedies #3 (Silent),,,55,1,7,4,4
770,Chaplin: Special Edition: The Kid/The Rink/The Emmigrant/A Dog’s Life,,,28,1,1,7,2
771,Chappaqua,,,48,1,9,4,2
772,Charade,,,129,1,21,4,2
773,Charade ,,,126,1,6,4,2
774,Charade: Special Edition,,,26,1,21,4,8
775,Chariots  of the Gods,,,128,1,8,2,2
776,Chariots of Fire ,,1982,134,1,9,5,2
777,Charles Mingus: Triumph of the Underdog,,,110,1,15,4,2
778,Charlie Hustle:The Blueprint Of A Self-Made Millionaire,,,129,1,9,7,2
779,Charlotte Church:Voice Of An Angel In Concert,,,115,3,15,4,4
780,Cheap Trick:Live In Australia,,,107,1,15,4,2
781,Cher:Live In Concert,,,53,7,15,4,2
782,Cherry Blossom Paradise,,,120,1,11,4,2
783,"Chesky, David: Three Psalms For String Orchestra ",,,22,1,15,4,2
784,Cheyenne Warrior,,,86,1,23,5,2
785,Chihuly Over Venice,,,26,1,8,4,2
786,Child's Play 1,,,74,7,13,7,2
787,Children Of The Corn 666:Isaac's Return,,,16,3,13,7,8
788,Children Shouldn't Play with Dead Things,,,128,1,13,5,8
789,Childs Play 2: Chucky's Back,,,127,1,13,7,8
790,China O'Brien,,,117,1,9,7,2
791,China Syndrome,,,24,1,21,5,2
792,Chinatown,1999-11-22,,92,3,21,7,8
793,Chinese Box ,,,121,1,9,7,2
794,Chinese Connection ,,,32,1,11,7,2
795,Chinese Connection ,,,52,1,2,7,8
796,Chinese Ghost Story 1 ,,,120,1,11,4,2
797,Chinese Ghost Story 2 ,,,120,1,11,4,2
798,Chinese Ghost Story 3 ,,,120,1,11,4,2
799,Chinese Odyssey 1: Pandora's Box ,,,120,1,11,4,2
800,Chinese Odyssey 2: Cinderella ,,,120,1,11,4,2
801,Chino,,,34,1,23,5,2
802,Chitty Chitty Bang Bang ,,,74,3,5,2,2
803,Chloe in the Afternoon ,,,48,1,11,7,2
804,"Chosen One, The: Legend of the Raven: Special Edition ",,,122,1,2,7,2
805,Chris Rock:Bigger & Blacker,,,53,7,7,4,2
806,Chris Whitley: Dirt Floor,,,23,1,15,4,2
807,Christine,,,24,1,13,7,2
808,Christmas Carol (1951):Xmas,,,128,1,19,4,2
809,Christmas Carol (1984):Xmas,,,124,7,19,4,2
810,"Christmas Carol with Alastair Sim, A ",,,69,1,1,7,2
811,Christmas Classics Series: Xmas,,,13,1,3,4,2
812,Christmas Collector's Pack:Xmas,,,13,1,9,4,2
813,Christmas Songs Karaoke: Digital Versatile,,,33,1,14,4,2
814,Christmastime In Vienna:P. Domingo/P. Kaas/A. Fernandez:Xmas,,,115,3,15,4,4
815,Chronos ,,,112,1,20,4,2
816,Chuck Mangione: The Feeling's Back,,,22,1,15,4,2
817,Chuck Norris:Private Lesson,,,55,1,20,4,4
818,Chushingura ,,,55,1,11,4,2
819,"Cilea, Francesco: Adriana Lecouvreur: Teatro Alla Scala ",,,55,1,15,4,2
820,Cinderella:Rodgers & Hammerstein's (1997),,,16,3,16,4,8
821,Cinema Beer Belly,1999-11-22,,83,1,15,4,2
822,Cinema Paradiso ,,,53,1,9,5,2
823,Circle of Friends ,,,53,1,9,6,8
824,Circuit 1:4,1999-12-06,,134,7,15,4,8
825,Circuit Music Journal 1:1,,,103,3,15,4,8
826,Circuit Music Journal 1:2,,,103,3,15,4,8
827,Circuit Music Journal 1:3,,,134,3,15,4,8
828,Circus World ,2010-01-01,,55,1,9,4,2
829,Cirque Du Soleil:Quidam,,,24,3,20,4,8
830,City Hall,,,134,1,9,7,2
831,City Hunter,,,120,3,11,4,8
832,City of Angels: Special Edition ,,,105,3,9,6,8
833,City Of Lost Children: Special Edition,,,24,7,11,7,2
834,City On Fire ,,,120,1,11,4,8
835,City War,,,120,3,11,4,8
836,Civil Action,,,16,3,9,6,8
837,Claire of the Moon ,,,48,1,11,4,2
838,Claire's Knee ,,,48,1,11,4,2
839,Clan Of The Cave Bear,,,134,7,19,7,2
840,"Clapton, Eric: Unplugged ",,,134,1,15,4,2
841,Class of Nuke 'em High ,,,122,1,13,4,2
842,Classic Albums: Grateful Dead: From Anthem to Beauty,,,107,1,15,4,2
843,Classic Albums: Paul Simon:Graceland,,,55,1,15,4,4
844,Classic Albums: Stevie Wonder:Songs In The Key Of Life,,,107,1,15,4,2
845,Classic Albums:Jimi Hendrix:Electric Ladyland,,,107,1,15,4,2
846,Classic Albums:The Band:The Band,,,55,1,15,4,4
847,Classic Noir: The Stranger (1946)/Cause for Alarm,,,108,1,21,4,2
848,Classic Steve Martin,,,127,1,7,7,2
849,Classic Views ,,,55,1,15,4,2
850,Classical Fireworks ,,,96,1,15,4,2
851,"Classical Spectacular, A ",,,96,1,15,4,2
852,Classical Visions 1: Strauss: The Magic of Vienna,,,68,1,15,4,2
853,Classical Visions 2: Beethoven: Spring Flowers,,,68,1,15,4,2
854,Classical Visions 3: Chopin: Autumn Dream,,,68,1,15,4,2
855,Classified X ,,,48,1,20,4,2
856,"Clayderman, Richard: Live in Concert ",,,28,1,15,4,2
857,Clean and Sober ,,,134,1,9,7,2
858,"Clean, Shaven",,,48,1,9,4,2
859,Clear and Present Danger ,,,92,1,21,6,8
860,Cleopatra (1999),,,13,1,9,4,2
861,Cleopatra Jones,,,134,1,2,5,8
862,Clerks: Special Edition,,,16,1,7,7,8
863,"Client, The ",,,134,1,21,4,2
864,Cliffhanger ,,,24,1,2,7,2
865,"Clinton & The P-Funk All StarsLive from The House of Blues at the Atlanta Olympics, George ",,,96,1,15,4,2
866,"Clinton, George: The Mothership Connection",,,95,1,15,4,2
867,Clockers,,,127,1,9,7,8
868,Clockwatchers,,,48,1,7,6,2
869,Clockwork Orange,,,134,1,19,7,8
870,Close to You: Remembering the Carpenters ,,,78,1,15,4,2
871,Closer & Closer,,,112,1,21,4,2
872,Clueless,,,92,3,7,6,8
873,Cobra (Silent),,,55,1,9,4,2
874,Cobra: Special Edition ,,,134,1,2,7,2
875,"Cocker, Joe: Across From Midnight ",,,55,1,15,4,2
876,Cocoanuts ,,,55,1,7,4,2
877,Cold Desire,,,33,1,21,4,2
878,Cold Eyes of Fear ,,,55,1,21,4,8
879,Cold Harvest,,,55,7,19,7,2
880,Cold Sweat (1971),,,34,1,2,5,2
881,College (Silent),,,55,7,7,4,2
882,Collin Raye: Live & Direct,2010-01-01,,1,1,15,4,2
883,"Colony, The ",,,121,1,19,7,2
884,Color Of Night,,,16,1,21,7,8
885,"Color Purple, The ",,,134,3,9,6,8
886,Coma,,,134,7,21,5,2
887,Combat Shock: Special Edition ,,,122,1,13,4,2
888,Come and Get It,,,134,3,9,4,2
889,Comedy Collector's Pack,,,13,1,9,4,2
890,Comedy Noir Coll.:Beat The Devil/That Uncertain Feeling,2000-06-06,,113,7,7,4,2
891,Comin' At Ya,,,107,1,23,7,2
892,Coming To America,,,92,1,7,7,2
893,Commando,,,124,1,2,7,8
894,Commitments,,,124,1,7,7,2
895,Communion: Special Edition,2000-06-20,,42,1,19,7,2
896,Complete Uncensored Private Snafu,,,55,1,3,4,2
897,Computer Animation Marvels,,,55,1,20,4,4
898,Con Air ,,,16,1,2,7,8
899,"Con Artists, The",,,112,1,11,4,2
900,Conan the Barbarian ,2000-05-30,,127,1,2,7,8
901,Conan the Destroyer ,,,127,1,2,5,8
902,Concerto Di Natale With Jose Carreras,1999-11-01,,55,7,15,4,4
903,Condorman,,,11,1,5,5,2
904,Confession: Special Edition (1998),,,117,1,21,7,8
905,Confidentially Yours,,,48,1,11,5,2
906,Conflict,,,34,1,9,4,2
907,Congo,,,92,3,2,6,8
908,Conman 1999,,,120,3,11,4,8
909,"Conqueror, The",,,52,1,9,4,4
910,Conspiracy Theory ,,,134,1,21,7,2
911,Contact: Special Edition ,,,134,1,19,5,8
912,Convict 762,,,144,1,19,7,8
913,Crackdown,,,55,1,2,7,2
914,Crimes of Passion ,,,11,1,21,4,8
915,Crimson Tide ,,,16,1,21,7,8
916,Cry In The Dark,,,134,7,9,6,8
917,Curse of the Voodoo,,,42,1,9,4,2
918,Cybernetics Guardian,2000-02-14,,20,1,3,4,2
919,Cybertracker,,,117,1,2,7,2
920,Dance With The Devil,,,12,3,2,4,8
921,Dances With Wolves: Special Edition,,1991,33,2,6,6,8
922,Dancin' In The Street,,,55,7,15,4,4
923,Dancing In The Dark (1995)/Prime Suspect (1982),1999-12-27,,112,1,21,4,2
924,Dangerous Liaisons: Special Edition ,,,134,1,9,7,2
925,Dangerous Minds,,,16,3,9,7,8
926,Dark Half,,,74,1,13,7,2
927,Dark Secrets ,,,112,1,9,7,2
928,Dark Waters,,,55,1,21,4,2
929,David & Lisa,,,48,1,9,4,2
930,Day of the Animals,,,33,1,13,5,2
931,Day of the Dead ,,,11,1,13,4,8
932,"Day of the Jackal, The ",,,127,1,21,5,2
933,Daylight,,,127,4,21,6,8
934,Daylight: Collector's Edition ,,,127,3,21,6,8
935,Days of Heaven,,,92,3,9,5,8
936,Days of Thunder,,,92,3,2,6,8
937,Dazed & Confused ,,,127,1,7,7,8
938,Dead Alive ,,,121,1,7,4,2
939,Dead Bang,,,134,1,2,7,2
940,Dead Calm ,,,134,1,21,7,2
941,Dead End,,,112,1,21,7,2
942,Dead Heart ,,,48,1,11,4,2
943,Dead Homiez,,,129,1,9,4,2
944,Dead Man On Campus,,,92,1,7,7,2
945,Dead Man Walking,1999-12-06,,74,1,9,7,2
946,Dead Men Don't Wear Plaid,,,127,1,7,6,8
947,Dead Men Walk/The Monster Maker,,,108,1,13,4,2
948,Dead Poets Society ,,,16,1,9,5,8
949,Dead Presidents ,,,16,1,2,7,8
950,Dead Ringers: Special Edition,,,26,1,21,7,8
951,Deadful Melody,,,120,7,11,4,8
952,Deadly Encounter ,,,90,1,2,5,2
953,Deadly Peaks/Killer Volcanoes ,,,126,1,8,4,2
954,Death Becomes Her ,,,127,1,7,6,2
955,Death Race 2000,,,86,1,2,7,2
956,Death Ride To Osaka,,,112,1,21,4,2
957,Death Ride To Osaka/Fatal Image,1999-11-27,,112,1,21,4,2
958,Death Rides A Horse,,,34,1,23,7,2
959,Death Wish 5: The Face of the Dead,,,121,1,2,7,2
960,Deconstructing Harry ,,,134,1,9,7,2
961,Deep Blue Sea:Special Edition,,,134,3,13,7,8
962,Deep Cover,,,134,3,21,7,2
963,Deep Impact,,,92,1,2,6,8
964,Deep Rising ,,,16,1,19,7,8
965,"Deep, The ",,,24,1,21,5,2
966,"Deer Hunter,The ",,1979,127,1,9,7,2
967,Def By Temptation: Special Edition ,,,122,1,13,7,2
968,Deliverance,,,134,3,2,7,2
969,Dementia 13: Fright Night #1,,,68,1,13,4,2
970,Demolition Man: Special Edition ,,,134,3,19,7,2
971,Demolitionist ,,,112,1,2,7,2
972,Demon City Shinjuku ,,,20,1,3,4,2
973,Demoniacs,,,55,1,11,4,8
974,Demons,,,11,1,13,4,8
975,Demons 2,,,11,1,13,4,8
976,Demons 2: Special Edition,,,11,3,13,4,8
977,Demons: Special Edition,,,11,3,13,4,8
978,Denise Austin:Tone & Tighten,,,100,1,20,7,2
979,Dentist 2: Brace Yourself,,,121,1,13,7,2
980,"Denver, John: A Portrait ",,,76,1,15,4,2
981,"Denver, John: Montana Christmas Skies ",,,28,1,15,4,2
982,"Denver, John: The Wildlife Concert",,,115,3,15,4,4
983,Depeche Mode: The Videos 86-98,,,134,1,15,4,2
984,Descendant Of Wing Chun City,,,120,1,11,4,8
985,Desert Blue,,,24,7,7,7,8
986,Desert Heat,,,24,7,2,7,2
987,Desert Vision ,,,112,1,20,4,2
988,Desert Vision/Canyon Dreams (2-Pack),,,112,1,20,4,2
989,Desk Set,,,55,1,7,4,8
990,Desolation Angels,,,48,1,9,4,2
991,Desperado (Special Edition)/El Mariachi (Special Edition),,,24,3,2,7,8
992,Desperate Crimes,1999-12-06,,55,7,2,4,4
993,Desperate for Love ,2010-01-01,,49,1,9,5,2
994,Desperate Measures ,,,24,1,21,7,2
995,Detention,,,80,1,9,4,2
996,Detroit Rock City:Special Edition,,,87,3,7,7,8
997,Devil Bat's Daughter ,,,55,1,13,4,4
998,Devil in a Blue Dress ,,,24,3,21,7,2
999,Devil In The Flesh,,,112,1,21,7,2
1000,"Devil's Advocate, The: Special Edition ",,,105,3,21,7,8
1001,Devil's Nightmare ,,,55,1,13,4,8
1002,"Devil's Own, The ",,,24,1,21,7,2
1003,Devil's Rain,,,128,1,13,5,8
1004,Devonsville Terror: Ulli Lommel Coll,,,11,1,13,7,2
1005,Diabolique,,,26,1,21,4,2
1006,"Diamond, Neil: Greatest Hits Live ",,,115,3,15,4,4
1007,Diamondbacks,,,144,1,2,4,2
1008,Diana & Dodi: A True Love Story ,,,41,1,9,4,2
1009,Diana: The People's Princess ,,,90,1,20,4,2
